synthetic_date,trajectory_id,nearest_real_index,euclidean_distance_to_nearest_real,is_exact_duplicate,is_near_duplicate
SYNTH-T030_L30_MON-D028,T030_L30_MON,562,6.2664726891184115,0,0
SYNTH-T030_L30_MON-D029,T030_L30_MON,557,6.084687878080769,0,0
SYNTH-T030_L30_MON-D030,T030_L30_MON,197,5.231178781594101,0,0
SYNTH-T031_L90_WIN-D001,T031_L90_WIN,703,3.6708862198757104,0,0
SYNTH-T031_L90_WIN-D002,T031_L90_WIN,703,3.491927927947124,0,0
SYNTH-T031_L90_WIN-D003,T031_L90_WIN,703,3.4481378456524547,0,0
SYNTH-T031_L90_WIN-D004,T031_L90_WIN,703,3.3425001269036283,0,0
SYNTH-T031_L90_WIN-D005,T031_L90_WIN,703,3.4873146732997524,0,0
SYNTH-T031_L90_WIN-D006,T031_L90_WIN,344,3.8163355118010758,0,0
SYNTH-T031_L90_WIN-D007,T031_L90_WIN,16,4.105990673313933,0,0
SYNTH-T031_L90_WIN-D008,T031_L90_WIN,702,3.5136047064037177,0,0
SYNTH-T031_L90_WIN-D009,T031_L90_WIN,703,2.8605894757117616,0,0
SYNTH-T031_L90_WIN-D010,T031_L90_WIN,385,4.519083424020706,0,0
SYNTH-T031_L90_WIN-D011,T031_L90_WIN,707,3.602553103488974,0,0
SYNTH-T031_L90_WIN-D012,T031_L90_WIN,703,2.551029309687027,0,0
SYNTH-T031_L90_WIN-D013,T031_L90_WIN,5,3.51433976701462,0,0
SYNTH-T031_L90_WIN-D014,T031_L90_WIN,61,3.403642536316258,0,0
SYNTH-T031_L90_WIN-D015,T031_L90_WIN,36,4.620886731589523,0,0
SYNTH-T031_L90_WIN-D016,T031_L90_WIN,649,4.34434236721102,0,0
SYNTH-T031_L90_WIN-D017,T031_L90_WIN,646,4.318513420338026,0,0
SYNTH-T031_L90_WIN-D018,T031_L90_WIN,703,4.5312292442928435,0,0
SYNTH-T031_L90_WIN-D019,T031_L90_WIN,55,3.666551751396777,0,0
SYNTH-T031_L90_WIN-D020,T031_L90_WIN,54,4.254628206903229,0,0
SYNTH-T031_L90_WIN-D021,T031_L90_WIN,505,3.8346735486531753,0,0
SYNTH-T031_L90_WIN-D022,T031_L90_WIN,61,3.549504532297837,0,0
SYNTH-T031_L90_WIN-D023,T031_L90_WIN,61,3.665844629489825,0,0
SYNTH-T031_L90_WIN-D024,T031_L90_WIN,505,4.120340797628734,0,0
SYNTH-T031_L90_WIN-D025,T031_L90_WIN,67,3.5870708606824966,0,0
SYNTH-T031_L90_WIN-D026,T031_L90_WIN,632,3.3341105243440867,0,0
SYNTH-T031_L90_WIN-D027,T031_L90_WIN,633,4.002877079099264,0,0
SYNTH-T031_L90_WIN-D028,T031_L90_WIN,640,4.648284220828974,0,0
SYNTH-T031_L90_WIN-D029,T031_L90_WIN,640,4.969351697421596,0,0
SYNTH-T031_L90_WIN-D030,T031_L90_WIN,645,4.666692826496275,0,0
SYNTH-T031_L90_WIN-D031,T031_L90_WIN,55,4.062202199869858,0,0
SYNTH-T031_L90_WIN-D032,T031_L90_WIN,54,3.3491284121153093,0,0
SYNTH-T031_L90_WIN-D033,T031_L90_WIN,632,4.109154271293883,0,0
SYNTH-T031_L90_WIN-D034,T031_L90_WIN,646,3.854373814642236,0,0
SYNTH-T031_L90_WIN-D035,T031_L90_WIN,646,3.98727351802331,0,0
SYNTH-T031_L90_WIN-D036,T031_L90_WIN,646,4.169537816965877,0,0
SYNTH-T031_L90_WIN-D037,T031_L90_WIN,55,3.460040444665208,0,0
SYNTH-T031_L90_WIN-D038,T031_L90_WIN,648,3.8600752720333196,0,0
SYNTH-T031_L90_WIN-D039,T031_L90_WIN,646,3.8556953532437146,0,0
SYNTH-T031_L90_WIN-D040,T031_L90_WIN,55,4.200017851746346,0,0
SYNTH-T031_L90_WIN-D041,T031_L90_WIN,54,3.201232628529285,0,0
SYNTH-T031_L90_WIN-D042,T031_L90_WIN,632,3.529195363275629,0,0
SYNTH-T031_L90_WIN-D043,T031_L90_WIN,633,4.070717806556974,0,0
SYNTH-T031_L90_WIN-D044,T031_L90_WIN,633,3.9306495374887818,0,0
SYNTH-T031_L90_WIN-D045,T031_L90_WIN,633,4.2877538578400705,0,0
SYNTH-T031_L90_WIN-D046,T031_L90_WIN,640,4.043285349135216,0,0
SYNTH-T031_L90_WIN-D047,T031_L90_WIN,640,4.707420283364494,0,0
SYNTH-T031_L90_WIN-D048,T031_L90_WIN,40,4.475761814789906,0,0
SYNTH-T031_L90_WIN-D049,T031_L90_WIN,53,3.5065078254794075,0,0
SYNTH-T031_L90_WIN-D050,T031_L90_WIN,642,4.217147944022283,0,0
SYNTH-T031_L90_WIN-D051,T031_L90_WIN,645,4.153860492270617,0,0
SYNTH-T031_L90_WIN-D052,T031_L90_WIN,640,4.376339137479503,0,0
SYNTH-T031_L90_WIN-D053,T031_L90_WIN,640,4.397130123342521,0,0
SYNTH-T031_L90_WIN-D054,T031_L90_WIN,646,4.416480057823439,0,0
SYNTH-T031_L90_WIN-D055,T031_L90_WIN,55,3.7835195027254414,0,0
SYNTH-T031_L90_WIN-D056,T031_L90_WIN,54,3.4736480698782435,0,0
SYNTH-T031_L90_WIN-D057,T031_L90_WIN,54,3.105305235997901,0,0
SYNTH-T031_L90_WIN-D058,T031_L90_WIN,54,2.7461369459596248,0,0
SYNTH-T031_L90_WIN-D059,T031_L90_WIN,632,4.18505641063921,0,0
SYNTH-T031_L90_WIN-D060,T031_L90_WIN,53,3.4658052188113233,0,0
SYNTH-T031_L90_WIN-D061,T031_L90_WIN,54,3.747991136695788,0,0
SYNTH-T031_L90_WIN-D062,T031_L90_WIN,54,3.3658202855551917,0,0
SYNTH-T031_L90_WIN-D063,T031_L90_WIN,505,3.5192016541287376,0,0
SYNTH-T031_L90_WIN-D064,T031_L90_WIN,75,3.355366255874647,0,0
SYNTH-T031_L90_WIN-D065,T031_L90_WIN,632,2.7865689570993615,0,0
SYNTH-T031_L90_WIN-D066,T031_L90_WIN,633,3.6868625903388454,0,0
SYNTH-T031_L90_WIN-D067,T031_L90_WIN,76,3.541155235006035,0,0
SYNTH-T031_L90_WIN-D068,T031_L90_WIN,575,3.492815365359259,0,0
SYNTH-T031_L90_WIN-D069,T031_L90_WIN,632,3.2701975043984284,0,0
SYNTH-T031_L90_WIN-D070,T031_L90_WIN,633,3.007026660842377,0,0
SYNTH-T031_L90_WIN-D071,T031_L90_WIN,633,3.59538084436277,0,0
SYNTH-T031_L90_WIN-D072,T031_L90_WIN,76,3.479058079678857,0,0
SYNTH-T031_L90_WIN-D073,T031_L90_WIN,575,3.1577205600342926,0,0
SYNTH-T031_L90_WIN-D074,T031_L90_WIN,575,3.167943396570323,0,0
SYNTH-T031_L90_WIN-D075,T031_L90_WIN,575,3.039311850089108,0,0
SYNTH-T031_L90_WIN-D076,T031_L90_WIN,68,3.674731476959517,0,0
SYNTH-T031_L90_WIN-D077,T031_L90_WIN,67,3.642800373293448,0,0
SYNTH-T031_L90_WIN-D078,T031_L90_WIN,69,3.230920270849458,0,0
SYNTH-T031_L90_WIN-D079,T031_L90_WIN,632,2.7902472199066812,0,0
SYNTH-T031_L90_WIN-D080,T031_L90_WIN,632,3.31961004915571,0,0
SYNTH-T031_L90_WIN-D081,T031_L90_WIN,76,3.4069332987975183,0,0
SYNTH-T031_L90_WIN-D082,T031_L90_WIN,632,2.7367664064246187,0,0
SYNTH-T031_L90_WIN-D083,T031_L90_WIN,76,3.6226328277600945,0,0
SYNTH-T031_L90_WIN-D084,T031_L90_WIN,632,3.0203817377122633,0,0
SYNTH-T031_L90_WIN-D085,T031_L90_WIN,76,3.2345042535650532,0,0
SYNTH-T031_L90_WIN-D086,T031_L90_WIN,68,3.932078220619534,0,0
SYNTH-T031_L90_WIN-D087,T031_L90_WIN,69,3.3278888507011697,0,0
SYNTH-T031_L90_WIN-D088,T031_L90_WIN,87,3.596427735586778,0,0
SYNTH-T031_L90_WIN-D089,T031_L90_WIN,632,2.8617372377867545,0,0
SYNTH-T031_L90_WIN-D090,T031_L90_WIN,633,3.2977063499560306,0,0
SYNTH-T032_L90_SUM-D001,T032_L90_SUM,531,4.703801900530644,0,0
SYNTH-T032_L90_SUM-D002,T032_L90_SUM,121,5.010886727285577,0,0
SYNTH-T032_L90_SUM-D003,T032_L90_SUM,531,5.364277178449439,0,0
SYNTH-T032_L90_SUM-D004,T032_L90_SUM,549,5.758428020745119,0,0
SYNTH-T032_L90_SUM-D005,T032_L90_SUM,549,5.014648678979962,0,0
SYNTH-T032_L90_SUM-D006,T032_L90_SUM,549,5.374351558071295,0,0
SYNTH-T032_L90_SUM-D007,T032_L90_SUM,549,4.667612943261107,0,0
SYNTH-T032_L90_SUM-D008,T032_L90_SUM,121,5.0877865212814255,0,0
SYNTH-T032_L90_SUM-D009,T032_L90_SUM,121,4.739016863407621,0,0
SYNTH-T032_L90_SUM-D010,T032_L90_SUM,121,4.792757264411748,0,0
SYNTH-T032_L90_SUM-D011,T032_L90_SUM,183,5.105227233690991,0,0
SYNTH-T032_L90_SUM-D012,T032_L90_SUM,121,5.004075741071301,0,0
SYNTH-T032_L90_SUM-D013,T032_L90_SUM,86,4.9071936872590065,0,0
SYNTH-T032_L90_SUM-D014,T032_L90_SUM,549,5.1643238848253326,0,0
SYNTH-T032_L90_SUM-D015,T032_L90_SUM,549,4.996589488936238,0,0
SYNTH-T032_L90_SUM-D016,T032_L90_SUM,549,5.367452634764675,0,0
SYNTH-T032_L90_SUM-D017,T032_L90_SUM,549,5.64861889622753,0,0
SYNTH-T032_L90_SUM-D018,T032_L90_SUM,549,5.116317647797462,0,0
SYNTH-T032_L90_SUM-D019,T032_L90_SUM,123,6.021960104174793,0,0
SYNTH-T032_L90_SUM-D020,T032_L90_SUM,123,5.975082185036806,0,0
SYNTH-T032_L90_SUM-D021,T032_L90_SUM,121,4.943357708616018,0,0
SYNTH-T032_L90_SUM-D022,T032_L90_SUM,86,5.217577549724534,0,0
SYNTH-T032_L90_SUM-D023,T032_L90_SUM,125,6.357154782055581,0,0
SYNTH-T032_L90_SUM-D024,T032_L90_SUM,123,5.440011383172852,0,0
SYNTH-T032_L90_SUM-D025,T032_L90_SUM,125,5.834656325489891,0,0
SYNTH-T032_L90_SUM-D026,T032_L90_SUM,549,5.450150848795467,0,0
SYNTH-T032_L90_SUM-D027,T032_L90_SUM,549,5.398855488148818,0,0
SYNTH-T032_L90_SUM-D028,T032_L90_SUM,549,5.206382603191897,0,0
SYNTH-T032_L90_SUM-D029,T032_L90_SUM,121,5.198798449226552,0,0
SYNTH-T032_L90_SUM-D030,T032_L90_SUM,123,5.225029697959748,0,0
SYNTH-T032_L90_SUM-D031,T032_L90_SUM,549,5.0388648617338285,0,0
SYNTH-T032_L90_SUM-D032,T032_L90_SUM,121,5.569223421484328,0,0
SYNTH-T032_L90_SUM-D033,T032_L90_SUM,549,5.455250776395906,0,0
SYNTH-T032_L90_SUM-D034,T032_L90_SUM,549,5.469945659666207,0,0
SYNTH-T032_L90_SUM-D035,T032_L90_SUM,549,5.877977147700085,0,0
SYNTH-T032_L90_SUM-D036,T032_L90_SUM,549,5.3344902300062005,0,0
SYNTH-T032_L90_SUM-D037,T032_L90_SUM,549,6.186780625399492,0,0
SYNTH-T032_L90_SUM-D038,T032_L90_SUM,549,5.603097456903303,0,0
SYNTH-T032_L90_SUM-D039,T032_L90_SUM,549,4.875901020530631,0,0
SYNTH-T032_L90_SUM-D040,T032_L90_SUM,549,4.608514240865488,0,0
SYNTH-T032_L90_SUM-D041,T032_L90_SUM,121,5.130562847034014,0,0
SYNTH-T032_L90_SUM-D042,T032_L90_SUM,121,4.962969716328907,0,0
SYNTH-T032_L90_SUM-D043,T032_L90_SUM,121,5.312367266623771,0,0
SYNTH-T032_L90_SUM-D044,T032_L90_SUM,549,5.340242780823138,0,0
SYNTH-T032_L90_SUM-D045,T032_L90_SUM,549,4.990705560973773,0,0
SYNTH-T032_L90_SUM-D046,T032_L90_SUM,549,5.367726924524877,0,0
SYNTH-T032_L90_SUM-D047,T032_L90_SUM,549,5.345739048998735,0,0
SYNTH-T032_L90_SUM-D048,T032_L90_SUM,549,5.405105135385814,0,0
SYNTH-T032_L90_SUM-D049,T032_L90_SUM,549,5.137209840536726,0,0
SYNTH-T032_L90_SUM-D050,T032_L90_SUM,549,5.253834531270554,0,0
SYNTH-T032_L90_SUM-D051,T032_L90_SUM,123,5.383538015488087,0,0
SYNTH-T032_L90_SUM-D052,T032_L90_SUM,193,4.467368303483617,0,0
SYNTH-T032_L90_SUM-D053,T032_L90_SUM,531,6.026640258355996,0,0
SYNTH-T032_L90_SUM-D054,T032_L90_SUM,121,5.348021545783151,0,0
SYNTH-T032_L90_SUM-D055,T032_L90_SUM,183,5.088934240074394,0,0
SYNTH-T032_L90_SUM-D056,T032_L90_SUM,121,5.80145429901627,0,0
SYNTH-T032_L90_SUM-D057,T032_L90_SUM,549,5.579719061871843,0,0
SYNTH-T032_L90_SUM-D058,T032_L90_SUM,121,5.81014521281883,0,0
SYNTH-T032_L90_SUM-D059,T032_L90_SUM,123,5.663170439243362,0,0
SYNTH-T032_L90_SUM-D060,T032_L90_SUM,549,5.575085500709782,0,0
SYNTH-T032_L90_SUM-D061,T032_L90_SUM,121,5.895352812453014,0,0
SYNTH-T032_L90_SUM-D062,T032_L90_SUM,549,5.895620682032407,0,0
SYNTH-T032_L90_SUM-D063,T032_L90_SUM,549,5.627436383056351,0,0
SYNTH-T032_L90_SUM-D064,T032_L90_SUM,549,6.13497627083954,0,0
SYNTH-T032_L90_SUM-D065,T032_L90_SUM,549,5.6849372121259645,0,0
SYNTH-T032_L90_SUM-D066,T032_L90_SUM,123,5.325898598660177,0,0
SYNTH-T032_L90_SUM-D067,T032_L90_SUM,549,5.22065086022543,0,0
SYNTH-T032_L90_SUM-D068,T032_L90_SUM,549,5.511526163384986,0,0
SYNTH-T032_L90_SUM-D069,T032_L90_SUM,549,5.598202039887327,0,0
SYNTH-T032_L90_SUM-D070,T032_L90_SUM,549,4.928700086928311,0,0
SYNTH-T032_L90_SUM-D071,T032_L90_SUM,123,5.25481315668906,0,0
SYNTH-T032_L90_SUM-D072,T032_L90_SUM,549,5.753803056537451,0,0
SYNTH-T032_L90_SUM-D073,T032_L90_SUM,121,5.5468998919452295,0,0
SYNTH-T032_L90_SUM-D074,T032_L90_SUM,549,4.993539641797899,0,0
SYNTH-T032_L90_SUM-D075,T032_L90_SUM,549,4.996754778229004,0,0
SYNTH-T032_L90_SUM-D076,T032_L90_SUM,549,4.755927689519658,0,0
SYNTH-T032_L90_SUM-D077,T032_L90_SUM,86,4.477580865307772,0,0
SYNTH-T032_L90_SUM-D078,T032_L90_SUM,90,4.882125842062397,0,0
SYNTH-T032_L90_SUM-D079,T032_L90_SUM,86,4.49495906248669,0,0
SYNTH-T032_L90_SUM-D080,T032_L90_SUM,86,5.150036795227828,0,0
SYNTH-T032_L90_SUM-D081,T032_L90_SUM,549,4.985328952553975,0,0
SYNTH-T032_L90_SUM-D082,T032_L90_SUM,549,5.402104278654951,0,0
SYNTH-T032_L90_SUM-D083,T032_L90_SUM,549,5.0601300618727985,0,0
SYNTH-T032_L90_SUM-D084,T032_L90_SUM,549,5.418138116503411,0,0
SYNTH-T032_L90_SUM-D085,T032_L90_SUM,549,5.60075508365252,0,0
SYNTH-T032_L90_SUM-D086,T032_L90_SUM,549,4.449830199773599,0,0
SYNTH-T032_L90_SUM-D087,T032_L90_SUM,549,4.5374476004222934,0,0
SYNTH-T032_L90_SUM-D088,T032_L90_SUM,121,5.561804674933009,0,0
SYNTH-T032_L90_SUM-D089,T032_L90_SUM,183,4.7993720400137345,0,0
SYNTH-T032_L90_SUM-D090,T032_L90_SUM,121,5.690678298299822,0,0
SYNTH-T033_L90_MON-D001,T033_L90_MON,561,5.070208049564066,0,0
SYNTH-T033_L90_MON-D002,T033_L90_MON,189,5.713960462514055,0,0
SYNTH-T033_L90_MON-D003,T033_L90_MON,190,5.6889295935619355,0,0
SYNTH-T033_L90_MON-D004,T033_L90_MON,197,4.96922940439988,0,0
SYNTH-T033_L90_MON-D005,T033_L90_MON,562,5.574719865467042,0,0
SYNTH-T033_L90_MON-D006,T033_L90_MON,197,4.462452071027483,0,0
SYNTH-T033_L90_MON-D007,T033_L90_MON,562,5.267857961954796,0,0
SYNTH-T033_L90_MON-D008,T033_L90_MON,189,5.099736512107825,0,0
SYNTH-T033_L90_MON-D009,T033_L90_MON,563,5.319994049588366,0,0
SYNTH-T033_L90_MON-D010,T033_L90_MON,210,4.652251740373322,0,0
SYNTH-T033_L90_MON-D011,T033_L90_MON,558,4.461431244278508,0,0
SYNTH-T033_L90_MON-D012,T033_L90_MON,211,4.349638622367462,0,0
SYNTH-T033_L90_MON-D013,T033_L90_MON,186,4.6676389262763305,0,0
SYNTH-T033_L90_MON-D014,T033_L90_MON,199,4.475862100261302,0,0
SYNTH-T033_L90_MON-D015,T033_L90_MON,189,4.540062373851102,0,0
SYNTH-T033_L90_MON-D016,T033_L90_MON,561,5.404613723894623,0,0
SYNTH-T033_L90_MON-D017,T033_L90_MON,189,5.597781964986908,0,0
SYNTH-T033_L90_MON-D018,T033_L90_MON,563,5.1980384203131305,0,0
SYNTH-T033_L90_MON-D019,T033_L90_MON,197,4.3880587895075305,0,0
SYNTH-T033_L90_MON-D020,T033_L90_MON,558,5.108706670206078,0,0
SYNTH-T033_L90_MON-D021,T033_L90_MON,123,4.9264190606532585,0,0
SYNTH-T033_L90_MON-D022,T033_L90_MON,187,4.485895331888443,0,0
SYNTH-T033_L90_MON-D023,T033_L90_MON,561,5.0836078162788185,0,0
SYNTH-T033_L90_MON-D024,T033_L90_MON,197,4.845895829881786,0,0
SYNTH-T033_L90_MON-D025,T033_L90_MON,189,4.93435719541822,0,0
SYNTH-T033_L90_MON-D026,T033_L90_MON,559,5.042771466593652,0,0
SYNTH-T033_L90_MON-D027,T033_L90_MON,218,4.629807992039074,0,0
SYNTH-T033_L90_MON-D028,T033_L90_MON,561,5.245440475483916,0,0
SYNTH-T033_L90_MON-D029,T033_L90_MON,558,5.299668515374591,0,0
SYNTH-T033_L90_MON-D030,T033_L90_MON,189,5.630189701355857,0,0
SYNTH-T033_L90_MON-D031,T033_L90_MON,186,5.847952856723995,0,0
SYNTH-T033_L90_MON-D032,T033_L90_MON,558,5.470887851644741,0,0
SYNTH-T033_L90_MON-D033,T033_L90_MON,189,5.26472001852663,0,0
SYNTH-T033_L90_MON-D034,T033_L90_MON,210,4.093726253709262,0,0
SYNTH-T033_L90_MON-D035,T033_L90_MON,189,4.8971047373137235,0,0
SYNTH-T033_L90_MON-D036,T033_L90_MON,190,4.993129809521671,0,0
SYNTH-T033_L90_MON-D037,T033_L90_MON,562,5.135980844018429,0,0
SYNTH-T033_L90_MON-D038,T033_L90_MON,197,4.686227844107459,0,0
SYNTH-T033_L90_MON-D039,T033_L90_MON,561,4.986668818957697,0,0
SYNTH-T033_L90_MON-D040,T033_L90_MON,189,4.7967051420324305,0,0
SYNTH-T033_L90_MON-D041,T033_L90_MON,558,4.816064962162825,0,0
SYNTH-T033_L90_MON-D042,T033_L90_MON,558,4.960152119840599,0,0
SYNTH-T033_L90_MON-D043,T033_L90_MON,189,5.019618520115979,0,0
SYNTH-T033_L90_MON-D044,T033_L90_MON,189,5.202735501989256,0,0
SYNTH-T033_L90_MON-D045,T033_L90_MON,562,5.348266912362397,0,0
SYNTH-T033_L90_MON-D046,T033_L90_MON,561,5.604876274165633,0,0
SYNTH-T033_L90_MON-D047,T033_L90_MON,190,5.380194152726114,0,0
SYNTH-T033_L90_MON-D048,T033_L90_MON,197,5.441622867100001,0,0
SYNTH-T033_L90_MON-D049,T033_L90_MON,562,5.402722599506527,0,0
SYNTH-T033_L90_MON-D050,T033_L90_MON,210,4.993505601874947,0,0
SYNTH-T033_L90_MON-D051,T033_L90_MON,189,5.615128335629016,0,0
SYNTH-T033_L90_MON-D052,T033_L90_MON,558,4.857155387436045,0,0
SYNTH-T033_L90_MON-D053,T033_L90_MON,558,4.968228383828736,0,0
SYNTH-T033_L90_MON-D054,T033_L90_MON,218,4.728297504045546,0,0
SYNTH-T033_L90_MON-D055,T033_L90_MON,189,4.760152583654525,0,0
SYNTH-T033_L90_MON-D056,T033_L90_MON,189,4.753157936591692,0,0
SYNTH-T033_L90_MON-D057,T033_L90_MON,197,4.793798551795265,0,0
SYNTH-T033_L90_MON-D058,T033_L90_MON,561,4.699131233622403,0,0
SYNTH-T033_L90_MON-D059,T033_L90_MON,197,4.9907386691794615,0,0
SYNTH-T033_L90_MON-D060,T033_L90_MON,558,4.844008014306727,0,0
SYNTH-T033_L90_MON-D061,T033_L90_MON,189,4.464417599654543,0,0
SYNTH-T033_L90_MON-D062,T033_L90_MON,190,5.33764468206352,0,0
SYNTH-T033_L90_MON-D063,T033_L90_MON,563,5.1886002341766115,0,0
SYNTH-T033_L90_MON-D064,T033_L90_MON,563,4.97044521093327,0,0
SYNTH-T033_L90_MON-D065,T033_L90_MON,561,5.229245766979086,0,0
SYNTH-T033_L90_MON-D066,T033_L90_MON,243,5.2929509053480714,0,0
SYNTH-T033_L90_MON-D067,T033_L90_MON,557,5.8389611648324795,0,0
SYNTH-T033_L90_MON-D068,T033_L90_MON,189,5.450158501930683,0,0
SYNTH-T033_L90_MON-D069,T033_L90_MON,189,5.097889513991159,0,0
SYNTH-T033_L90_MON-D070,T033_L90_MON,558,4.7241867178068775,0,0
SYNTH-T033_L90_MON-D071,T033_L90_MON,189,5.309899347172428,0,0
SYNTH-T033_L90_MON-D072,T033_L90_MON,180,4.835264069608456,0,0
SYNTH-T033_L90_MON-D073,T033_L90_MON,197,4.614993680581611,0,0
SYNTH-T033_L90_MON-D074,T033_L90_MON,189,4.696241649190264,0,0
SYNTH-T033_L90_MON-D075,T033_L90_MON,189,4.76766865554106,0,0
SYNTH-T033_L90_MON-D076,T033_L90_MON,180,5.443809541888219,0,0
SYNTH-T033_L90_MON-D077,T033_L90_MON,197,6.067239198442155,0,0
SYNTH-T033_L90_MON-D078,T033_L90_MON,189,5.367860491286863,0,0
SYNTH-T033_L90_MON-D079,T033_L90_MON,189,5.657022847326688,0,0
SYNTH-T033_L90_MON-D080,T033_L90_MON,210,3.8691618138969974,0,0
SYNTH-T033_L90_MON-D081,T033_L90_MON,561,3.9101506027279016,0,0
SYNTH-T033_L90_MON-D082,T033_L90_MON,197,4.532132248136341,0,0
SYNTH-T033_L90_MON-D083,T033_L90_MON,558,4.3915160680487055,0,0
SYNTH-T033_L90_MON-D084,T033_L90_MON,189,5.129210769953241,0,0
SYNTH-T033_L90_MON-D085,T033_L90_MON,558,4.661026492396965,0,0
SYNTH-T033_L90_MON-D086,T033_L90_MON,189,5.159044595979548,0,0
SYNTH-T033_L90_MON-D087,T033_L90_MON,561,5.435556737109626,0,0
SYNTH-T033_L90_MON-D088,T033_L90_MON,558,5.087805373165255,0,0
SYNTH-T033_L90_MON-D089,T033_L90_MON,189,4.889517640350805,0,0
SYNTH-T033_L90_MON-D090,T033_L90_MON,189,4.713485953837793,0,0
SYNTH-T034_L90_POS-D001,T034_L90_POS,690,5.53246188775636,0,0
SYNTH-T034_L90_POS-D002,T034_L90_POS,318,5.252384563608735,0,0
SYNTH-T034_L90_POS-D003,T034_L90_POS,318,5.094015410979685,0,0
SYNTH-T034_L90_POS-D004,T034_L90_POS,692,5.266896461026301,0,0
SYNTH-T034_L90_POS-D005,T034_L90_POS,322,5.366426894087487,0,0
SYNTH-T034_L90_POS-D006,T034_L90_POS,322,5.342520336348632,0,0
SYNTH-T034_L90_POS-D007,T034_L90_POS,680,5.97314941260058,0,0
SYNTH-T034_L90_POS-D008,T034_L90_POS,681,6.129042599201444,0,0
SYNTH-T034_L90_POS-D009,T034_L90_POS,61,6.309678279910746,0,0
SYNTH-T034_L90_POS-D010,T034_L90_POS,61,5.587387684779261,0,0
SYNTH-T034_L90_POS-D011,T034_L90_POS,61,5.2279219718223455,0,0
SYNTH-T034_L90_POS-D012,T034_L90_POS,518,4.960834688158185,0,0
SYNTH-T034_L90_POS-D013,T034_L90_POS,505,4.542020445199117,0,0
SYNTH-T034_L90_POS-D014,T034_L90_POS,200,4.390010220281418,0,0
SYNTH-T034_L90_POS-D015,T034_L90_POS,658,3.6165942373300872,0,0
SYNTH-T034_L90_POS-D016,T034_L90_POS,664,4.082533902399888,0,0
SYNTH-T034_L90_POS-D017,T034_L90_POS,657,4.746037749151711,0,0
SYNTH-T034_L90_POS-D018,T034_L90_POS,508,4.603577870655734,0,0
SYNTH-T034_L90_POS-D019,T034_L90_POS,518,4.330524078412765,0,0
SYNTH-T034_L90_POS-D020,T034_L90_POS,505,4.523372086022123,0,0
SYNTH-T034_L90_POS-D021,T034_L90_POS,505,4.596788708693698,0,0
SYNTH-T034_L90_POS-D022,T034_L90_POS,193,4.386955854607422,0,0
SYNTH-T034_L90_POS-D023,T034_L90_POS,560,4.237393167966536,0,0
SYNTH-T034_L90_POS-D024,T034_L90_POS,560,4.274994809272551,0,0
SYNTH-T034_L90_POS-D025,T034_L90_POS,87,4.144066608158127,0,0
SYNTH-T034_L90_POS-D026,T034_L90_POS,658,3.8332553350347562,0,0
SYNTH-T034_L90_POS-D027,T034_L90_POS,654,4.978723523496357,0,0
SYNTH-T034_L90_POS-D028,T034_L90_POS,660,4.215359642042351,0,0
SYNTH-T034_L90_POS-D029,T034_L90_POS,505,3.94000519306386,0,0
SYNTH-T034_L90_POS-D030,T034_L90_POS,518,4.0405606487705015,0,0
SYNTH-T034_L90_POS-D031,T034_L90_POS,664,3.646534311184848,0,0
SYNTH-T034_L90_POS-D032,T034_L90_POS,664,4.24233646645561,0,0
SYNTH-T034_L90_POS-D033,T034_L90_POS,675,6.038634581202102,0,0
SYNTH-T034_L90_POS-D034,T034_L90_POS,674,5.6182998123578525,0,0
SYNTH-T034_L90_POS-D035,T034_L90_POS,674,5.349565942433138,0,0
SYNTH-T034_L90_POS-D036,T034_L90_POS,675,5.9000433831898595,0,0
SYNTH-T034_L90_POS-D037,T034_L90_POS,675,5.337567939292885,0,0
SYNTH-T034_L90_POS-D038,T034_L90_POS,678,5.4912727956067435,0,0
SYNTH-T034_L90_POS-D039,T034_L90_POS,320,5.733021982266439,0,0
SYNTH-T034_L90_POS-D040,T034_L90_POS,679,4.926463915552436,0,0
SYNTH-T034_L90_POS-D041,T034_L90_POS,681,5.374269934301439,0,0
SYNTH-T034_L90_POS-D042,T034_L90_POS,681,5.945628073989963,0,0
SYNTH-T034_L90_POS-D043,T034_L90_POS,653,4.784875733081887,0,0
SYNTH-T034_L90_POS-D044,T034_L90_POS,664,4.195447513112888,0,0
SYNTH-T034_L90_POS-D045,T034_L90_POS,674,4.651055471884883,0,0
SYNTH-T034_L90_POS-D046,T034_L90_POS,674,4.405827413962182,0,0
SYNTH-T034_L90_POS-D047,T034_L90_POS,675,4.585450906637161,0,0
SYNTH-T034_L90_POS-D048,T034_L90_POS,677,5.315357099420527,0,0
SYNTH-T034_L90_POS-D049,T034_L90_POS,678,4.897364932114277,0,0
SYNTH-T034_L90_POS-D050,T034_L90_POS,678,5.21865433967013,0,0
SYNTH-T034_L90_POS-D051,T034_L90_POS,680,5.353273843974927,0,0
SYNTH-T034_L90_POS-D052,T034_L90_POS,681,6.246581852669359,0,0
SYNTH-T034_L90_POS-D053,T034_L90_POS,680,4.696895220562209,0,0
SYNTH-T034_L90_POS-D054,T034_L90_POS,681,4.258975322557043,0,0
SYNTH-T034_L90_POS-D055,T034_L90_POS,664,4.109990258242361,0,0
SYNTH-T034_L90_POS-D056,T034_L90_POS,674,3.8498277988746628,0,0
