trajectory_id,step_idx,synthetic_date,nearest_real_distance,is_outlier_flag
T031_L90_WIN,31,SYNTH-T031_L90_WIN-D032,3.3491284121153093,0
T031_L90_WIN,32,SYNTH-T031_L90_WIN-D033,4.109154271293883,0
T031_L90_WIN,33,SYNTH-T031_L90_WIN-D034,3.854373814642236,0
T031_L90_WIN,34,SYNTH-T031_L90_WIN-D035,3.98727351802331,0
T031_L90_WIN,35,SYNTH-T031_L90_WIN-D036,4.169537816965877,0
T031_L90_WIN,36,SYNTH-T031_L90_WIN-D037,3.460040444665208,0
T031_L90_WIN,37,SYNTH-T031_L90_WIN-D038,3.8600752720333196,0
T031_L90_WIN,38,SYNTH-T031_L90_WIN-D039,3.8556953532437146,0
T031_L90_WIN,39,SYNTH-T031_L90_WIN-D040,4.200017851746346,0
T031_L90_WIN,40,SYNTH-T031_L90_WIN-D041,3.201232628529285,0
T031_L90_WIN,41,SYNTH-T031_L90_WIN-D042,3.529195363275629,0
T031_L90_WIN,42,SYNTH-T031_L90_WIN-D043,4.070717806556974,0
T031_L90_WIN,43,SYNTH-T031_L90_WIN-D044,3.9306495374887818,0
T031_L90_WIN,44,SYNTH-T031_L90_WIN-D045,4.2877538578400705,0
T031_L90_WIN,45,SYNTH-T031_L90_WIN-D046,4.043285349135216,0
T031_L90_WIN,46,SYNTH-T031_L90_WIN-D047,4.707420283364494,0
T031_L90_WIN,47,SYNTH-T031_L90_WIN-D048,4.475761814789906,0
T031_L90_WIN,48,SYNTH-T031_L90_WIN-D049,3.5065078254794075,0
T031_L90_WIN,49,SYNTH-T031_L90_WIN-D050,4.217147944022283,0
T031_L90_WIN,50,SYNTH-T031_L90_WIN-D051,4.153860492270617,0
T031_L90_WIN,51,SYNTH-T031_L90_WIN-D052,4.376339137479503,0
T031_L90_WIN,52,SYNTH-T031_L90_WIN-D053,4.397130123342521,0
T031_L90_WIN,53,SYNTH-T031_L90_WIN-D054,4.416480057823439,0
T031_L90_WIN,54,SYNTH-T031_L90_WIN-D055,3.7835195027254414,0
T031_L90_WIN,55,SYNTH-T031_L90_WIN-D056,3.4736480698782435,0
T031_L90_WIN,56,SYNTH-T031_L90_WIN-D057,3.105305235997901,0
T031_L90_WIN,57,SYNTH-T031_L90_WIN-D058,2.7461369459596248,0
T031_L90_WIN,58,SYNTH-T031_L90_WIN-D059,4.18505641063921,0
T031_L90_WIN,59,SYNTH-T031_L90_WIN-D060,3.4658052188113233,0
T031_L90_WIN,60,SYNTH-T031_L90_WIN-D061,3.747991136695788,0
T031_L90_WIN,61,SYNTH-T031_L90_WIN-D062,3.3658202855551917,0
T031_L90_WIN,62,SYNTH-T031_L90_WIN-D063,3.5192016541287376,0
T031_L90_WIN,63,SYNTH-T031_L90_WIN-D064,3.355366255874647,0
T031_L90_WIN,64,SYNTH-T031_L90_WIN-D065,2.7865689570993615,0
T031_L90_WIN,65,SYNTH-T031_L90_WIN-D066,3.6868625903388454,0
T031_L90_WIN,66,SYNTH-T031_L90_WIN-D067,3.541155235006035,0
T031_L90_WIN,67,SYNTH-T031_L90_WIN-D068,3.492815365359259,0
T031_L90_WIN,68,SYNTH-T031_L90_WIN-D069,3.2701975043984284,0
T031_L90_WIN,69,SYNTH-T031_L90_WIN-D070,3.007026660842377,0
T031_L90_WIN,70,SYNTH-T031_L90_WIN-D071,3.59538084436277,0
T031_L90_WIN,71,SYNTH-T031_L90_WIN-D072,3.479058079678857,0
T031_L90_WIN,72,SYNTH-T031_L90_WIN-D073,3.1577205600342926,0
T031_L90_WIN,73,SYNTH-T031_L90_WIN-D074,3.167943396570323,0
T031_L90_WIN,74,SYNTH-T031_L90_WIN-D075,3.039311850089108,0
T031_L90_WIN,75,SYNTH-T031_L90_WIN-D076,3.674731476959517,0
T031_L90_WIN,76,SYNTH-T031_L90_WIN-D077,3.642800373293448,0
T031_L90_WIN,77,SYNTH-T031_L90_WIN-D078,3.230920270849458,0
T031_L90_WIN,78,SYNTH-T031_L90_WIN-D079,2.7902472199066812,0
T031_L90_WIN,79,SYNTH-T031_L90_WIN-D080,3.31961004915571,0
T031_L90_WIN,80,SYNTH-T031_L90_WIN-D081,3.4069332987975183,0
T031_L90_WIN,81,SYNTH-T031_L90_WIN-D082,2.7367664064246187,0
T031_L90_WIN,82,SYNTH-T031_L90_WIN-D083,3.6226328277600945,0
T031_L90_WIN,83,SYNTH-T031_L90_WIN-D084,3.0203817377122633,0
T031_L90_WIN,84,SYNTH-T031_L90_WIN-D085,3.2345042535650532,0
T031_L90_WIN,85,SYNTH-T031_L90_WIN-D086,3.932078220619534,0
T031_L90_WIN,86,SYNTH-T031_L90_WIN-D087,3.3278888507011697,0
T031_L90_WIN,87,SYNTH-T031_L90_WIN-D088,3.596427735586778,0
T031_L90_WIN,88,SYNTH-T031_L90_WIN-D089,2.8617372377867545,0
T031_L90_WIN,89,SYNTH-T031_L90_WIN-D090,3.2977063499560306,0
T032_L90_SUM,0,SYNTH-T032_L90_SUM-D001,4.703801900530644,0
T032_L90_SUM,1,SYNTH-T032_L90_SUM-D002,5.010886727285577,1
T032_L90_SUM,2,SYNTH-T032_L90_SUM-D003,5.364277178449439,1
T032_L90_SUM,3,SYNTH-T032_L90_SUM-D004,5.758428020745119,1
T032_L90_SUM,4,SYNTH-T032_L90_SUM-D005,5.014648678979962,1
T032_L90_SUM,5,SYNTH-T032_L90_SUM-D006,5.374351558071295,1
T032_L90_SUM,6,SYNTH-T032_L90_SUM-D007,4.667612943261107,0
T032_L90_SUM,7,SYNTH-T032_L90_SUM-D008,5.0877865212814255,1
T032_L90_SUM,8,SYNTH-T032_L90_SUM-D009,4.739016863407621,0
T032_L90_SUM,9,SYNTH-T032_L90_SUM-D010,4.792757264411748,0
T032_L90_SUM,10,SYNTH-T032_L90_SUM-D011,5.105227233690991,1
T032_L90_SUM,11,SYNTH-T032_L90_SUM-D012,5.004075741071301,1
T032_L90_SUM,12,SYNTH-T032_L90_SUM-D013,4.9071936872590065,1
T032_L90_SUM,13,SYNTH-T032_L90_SUM-D014,5.1643238848253326,1
T032_L90_SUM,14,SYNTH-T032_L90_SUM-D015,4.996589488936238,1
T032_L90_SUM,15,SYNTH-T032_L90_SUM-D016,5.367452634764675,1
T032_L90_SUM,16,SYNTH-T032_L90_SUM-D017,5.64861889622753,1
T032_L90_SUM,17,SYNTH-T032_L90_SUM-D018,5.116317647797462,1
T032_L90_SUM,18,SYNTH-T032_L90_SUM-D019,6.021960104174793,1
T032_L90_SUM,19,SYNTH-T032_L90_SUM-D020,5.975082185036806,1
T032_L90_SUM,20,SYNTH-T032_L90_SUM-D021,4.943357708616018,1
T032_L90_SUM,21,SYNTH-T032_L90_SUM-D022,5.217577549724534,1
T032_L90_SUM,22,SYNTH-T032_L90_SUM-D023,6.357154782055581,1
T032_L90_SUM,23,SYNTH-T032_L90_SUM-D024,5.440011383172852,1
T032_L90_SUM,24,SYNTH-T032_L90_SUM-D025,5.834656325489891,1
T032_L90_SUM,25,SYNTH-T032_L90_SUM-D026,5.450150848795467,1
T032_L90_SUM,26,SYNTH-T032_L90_SUM-D027,5.398855488148818,1
T032_L90_SUM,27,SYNTH-T032_L90_SUM-D028,5.206382603191897,1
T032_L90_SUM,28,SYNTH-T032_L90_SUM-D029,5.198798449226552,1
T032_L90_SUM,29,SYNTH-T032_L90_SUM-D030,5.225029697959748,1
T032_L90_SUM,30,SYNTH-T032_L90_SUM-D031,5.0388648617338285,1
T032_L90_SUM,31,SYNTH-T032_L90_SUM-D032,5.569223421484328,1
T032_L90_SUM,32,SYNTH-T032_L90_SUM-D033,5.455250776395906,1
T032_L90_SUM,33,SYNTH-T032_L90_SUM-D034,5.469945659666207,1
T032_L90_SUM,34,SYNTH-T032_L90_SUM-D035,5.877977147700085,1
T032_L90_SUM,35,SYNTH-T032_L90_SUM-D036,5.3344902300062005,1
T032_L90_SUM,36,SYNTH-T032_L90_SUM-D037,6.186780625399492,1
T032_L90_SUM,37,SYNTH-T032_L90_SUM-D038,5.603097456903303,1
T032_L90_SUM,38,SYNTH-T032_L90_SUM-D039,4.875901020530631,0
T032_L90_SUM,39,SYNTH-T032_L90_SUM-D040,4.608514240865488,0
T032_L90_SUM,40,SYNTH-T032_L90_SUM-D041,5.130562847034014,1
T032_L90_SUM,41,SYNTH-T032_L90_SUM-D042,4.962969716328907,1
T032_L90_SUM,42,SYNTH-T032_L90_SUM-D043,5.312367266623771,1
T032_L90_SUM,43,SYNTH-T032_L90_SUM-D044,5.340242780823138,1
T032_L90_SUM,44,SYNTH-T032_L90_SUM-D045,4.990705560973773,1
T032_L90_SUM,45,SYNTH-T032_L90_SUM-D046,5.367726924524877,1
T032_L90_SUM,46,SYNTH-T032_L90_SUM-D047,5.345739048998735,1
T032_L90_SUM,47,SYNTH-T032_L90_SUM-D048,5.405105135385814,1
T032_L90_SUM,48,SYNTH-T032_L90_SUM-D049,5.137209840536726,1
T032_L90_SUM,49,SYNTH-T032_L90_SUM-D050,5.253834531270554,1
T032_L90_SUM,50,SYNTH-T032_L90_SUM-D051,5.383538015488087,1
T032_L90_SUM,51,SYNTH-T032_L90_SUM-D052,4.467368303483617,0
T032_L90_SUM,52,SYNTH-T032_L90_SUM-D053,6.026640258355996,1
T032_L90_SUM,53,SYNTH-T032_L90_SUM-D054,5.348021545783151,1
T032_L90_SUM,54,SYNTH-T032_L90_SUM-D055,5.088934240074394,1
T032_L90_SUM,55,SYNTH-T032_L90_SUM-D056,5.80145429901627,1
T032_L90_SUM,56,SYNTH-T032_L90_SUM-D057,5.579719061871843,1
T032_L90_SUM,57,SYNTH-T032_L90_SUM-D058,5.81014521281883,1
T032_L90_SUM,58,SYNTH-T032_L90_SUM-D059,5.663170439243362,1
T032_L90_SUM,59,SYNTH-T032_L90_SUM-D060,5.575085500709782,1
T032_L90_SUM,60,SYNTH-T032_L90_SUM-D061,5.895352812453014,1
T032_L90_SUM,61,SYNTH-T032_L90_SUM-D062,5.895620682032407,1
T032_L90_SUM,62,SYNTH-T032_L90_SUM-D063,5.627436383056351,1
T032_L90_SUM,63,SYNTH-T032_L90_SUM-D064,6.13497627083954,1
T032_L90_SUM,64,SYNTH-T032_L90_SUM-D065,5.6849372121259645,1
T032_L90_SUM,65,SYNTH-T032_L90_SUM-D066,5.325898598660177,1
T032_L90_SUM,66,SYNTH-T032_L90_SUM-D067,5.22065086022543,1
T032_L90_SUM,67,SYNTH-T032_L90_SUM-D068,5.511526163384986,1
T032_L90_SUM,68,SYNTH-T032_L90_SUM-D069,5.598202039887327,1
T032_L90_SUM,69,SYNTH-T032_L90_SUM-D070,4.928700086928311,1
T032_L90_SUM,70,SYNTH-T032_L90_SUM-D071,5.25481315668906,1
T032_L90_SUM,71,SYNTH-T032_L90_SUM-D072,5.753803056537451,1
T032_L90_SUM,72,SYNTH-T032_L90_SUM-D073,5.5468998919452295,1
T032_L90_SUM,73,SYNTH-T032_L90_SUM-D074,4.993539641797899,1
T032_L90_SUM,74,SYNTH-T032_L90_SUM-D075,4.996754778229004,1
T032_L90_SUM,75,SYNTH-T032_L90_SUM-D076,4.755927689519658,0
T032_L90_SUM,76,SYNTH-T032_L90_SUM-D077,4.477580865307772,0
T032_L90_SUM,77,SYNTH-T032_L90_SUM-D078,4.882125842062397,0
T032_L90_SUM,78,SYNTH-T032_L90_SUM-D079,4.49495906248669,0
T032_L90_SUM,79,SYNTH-T032_L90_SUM-D080,5.150036795227828,1
T032_L90_SUM,80,SYNTH-T032_L90_SUM-D081,4.985328952553975,1
T032_L90_SUM,81,SYNTH-T032_L90_SUM-D082,5.402104278654951,1
T032_L90_SUM,82,SYNTH-T032_L90_SUM-D083,5.0601300618727985,1
T032_L90_SUM,83,SYNTH-T032_L90_SUM-D084,5.418138116503411,1
T032_L90_SUM,84,SYNTH-T032_L90_SUM-D085,5.60075508365252,1
T032_L90_SUM,85,SYNTH-T032_L90_SUM-D086,4.449830199773599,0
T032_L90_SUM,86,SYNTH-T032_L90_SUM-D087,4.5374476004222934,0
T032_L90_SUM,87,SYNTH-T032_L90_SUM-D088,5.561804674933009,1
T032_L90_SUM,88,SYNTH-T032_L90_SUM-D089,4.7993720400137345,0
T032_L90_SUM,89,SYNTH-T032_L90_SUM-D090,5.690678298299822,1
T033_L90_MON,0,SYNTH-T033_L90_MON-D001,5.070208049564066,1
T033_L90_MON,1,SYNTH-T033_L90_MON-D002,5.713960462514055,1
T033_L90_MON,2,SYNTH-T033_L90_MON-D003,5.6889295935619355,1
T033_L90_MON,3,SYNTH-T033_L90_MON-D004,4.96922940439988,1
T033_L90_MON,4,SYNTH-T033_L90_MON-D005,5.574719865467042,1
T033_L90_MON,5,SYNTH-T033_L90_MON-D006,4.462452071027483,0
T033_L90_MON,6,SYNTH-T033_L90_MON-D007,5.267857961954796,1
T033_L90_MON,7,SYNTH-T033_L90_MON-D008,5.099736512107825,1
T033_L90_MON,8,SYNTH-T033_L90_MON-D009,5.319994049588366,1
T033_L90_MON,9,SYNTH-T033_L90_MON-D010,4.652251740373322,0
T033_L90_MON,10,SYNTH-T033_L90_MON-D011,4.461431244278508,0
T033_L90_MON,11,SYNTH-T033_L90_MON-D012,4.349638622367462,0
T033_L90_MON,12,SYNTH-T033_L90_MON-D013,4.6676389262763305,0
T033_L90_MON,13,SYNTH-T033_L90_MON-D014,4.475862100261302,0
T033_L90_MON,14,SYNTH-T033_L90_MON-D015,4.540062373851102,0
T033_L90_MON,15,SYNTH-T033_L90_MON-D016,5.404613723894623,1
T033_L90_MON,16,SYNTH-T033_L90_MON-D017,5.597781964986908,1
T033_L90_MON,17,SYNTH-T033_L90_MON-D018,5.1980384203131305,1
T033_L90_MON,18,SYNTH-T033_L90_MON-D019,4.3880587895075305,0
T033_L90_MON,19,SYNTH-T033_L90_MON-D020,5.108706670206078,1
T033_L90_MON,20,SYNTH-T033_L90_MON-D021,4.9264190606532585,1
T033_L90_MON,21,SYNTH-T033_L90_MON-D022,4.485895331888443,0
T033_L90_MON,22,SYNTH-T033_L90_MON-D023,5.0836078162788185,1
T033_L90_MON,23,SYNTH-T033_L90_MON-D024,4.845895829881786,0
T033_L90_MON,24,SYNTH-T033_L90_MON-D025,4.93435719541822,1
T033_L90_MON,25,SYNTH-T033_L90_MON-D026,5.042771466593652,1
T033_L90_MON,26,SYNTH-T033_L90_MON-D027,4.629807992039074,0
T033_L90_MON,27,SYNTH-T033_L90_MON-D028,5.245440475483916,1
T033_L90_MON,28,SYNTH-T033_L90_MON-D029,5.299668515374591,1
T033_L90_MON,29,SYNTH-T033_L90_MON-D030,5.630189701355857,1
T033_L90_MON,30,SYNTH-T033_L90_MON-D031,5.847952856723995,1
T033_L90_MON,31,SYNTH-T033_L90_MON-D032,5.470887851644741,1
T033_L90_MON,32,SYNTH-T033_L90_MON-D033,5.26472001852663,1
T033_L90_MON,33,SYNTH-T033_L90_MON-D034,4.093726253709262,0
T033_L90_MON,34,SYNTH-T033_L90_MON-D035,4.8971047373137235,1
T033_L90_MON,35,SYNTH-T033_L90_MON-D036,4.993129809521671,1
T033_L90_MON,36,SYNTH-T033_L90_MON-D037,5.135980844018429,1
T033_L90_MON,37,SYNTH-T033_L90_MON-D038,4.686227844107459,0
T033_L90_MON,38,SYNTH-T033_L90_MON-D039,4.986668818957697,1
T033_L90_MON,39,SYNTH-T033_L90_MON-D040,4.7967051420324305,0
T033_L90_MON,40,SYNTH-T033_L90_MON-D041,4.816064962162825,0
T033_L90_MON,41,SYNTH-T033_L90_MON-D042,4.960152119840599,1
T033_L90_MON,42,SYNTH-T033_L90_MON-D043,5.019618520115979,1
T033_L90_MON,43,SYNTH-T033_L90_MON-D044,5.202735501989256,1
T033_L90_MON,44,SYNTH-T033_L90_MON-D045,5.348266912362397,1
T033_L90_MON,45,SYNTH-T033_L90_MON-D046,5.604876274165633,1
T033_L90_MON,46,SYNTH-T033_L90_MON-D047,5.380194152726114,1
T033_L90_MON,47,SYNTH-T033_L90_MON-D048,5.441622867100001,1
T033_L90_MON,48,SYNTH-T033_L90_MON-D049,5.402722599506527,1
T033_L90_MON,49,SYNTH-T033_L90_MON-D050,4.993505601874947,1
T033_L90_MON,50,SYNTH-T033_L90_MON-D051,5.615128335629016,1
T033_L90_MON,51,SYNTH-T033_L90_MON-D052,4.857155387436045,0
T033_L90_MON,52,SYNTH-T033_L90_MON-D053,4.968228383828736,1
T033_L90_MON,53,SYNTH-T033_L90_MON-D054,4.728297504045546,0
T033_L90_MON,54,SYNTH-T033_L90_MON-D055,4.760152583654525,0
T033_L90_MON,55,SYNTH-T033_L90_MON-D056,4.753157936591692,0
T033_L90_MON,56,SYNTH-T033_L90_MON-D057,4.793798551795265,0
T033_L90_MON,57,SYNTH-T033_L90_MON-D058,4.699131233622403,0
T033_L90_MON,58,SYNTH-T033_L90_MON-D059,4.9907386691794615,1
T033_L90_MON,59,SYNTH-T033_L90_MON-D060,4.844008014306727,0
T033_L90_MON,60,SYNTH-T033_L90_MON-D061,4.464417599654543,0
T033_L90_MON,61,SYNTH-T033_L90_MON-D062,5.33764468206352,1
T033_L90_MON,62,SYNTH-T033_L90_MON-D063,5.1886002341766115,1
T033_L90_MON,63,SYNTH-T033_L90_MON-D064,4.97044521093327,1
T033_L90_MON,64,SYNTH-T033_L90_MON-D065,5.229245766979086,1
T033_L90_MON,65,SYNTH-T033_L90_MON-D066,5.2929509053480714,1
T033_L90_MON,66,SYNTH-T033_L90_MON-D067,5.8389611648324795,1
T033_L90_MON,67,SYNTH-T033_L90_MON-D068,5.450158501930683,1
T033_L90_MON,68,SYNTH-T033_L90_MON-D069,5.097889513991159,1
T033_L90_MON,69,SYNTH-T033_L90_MON-D070,4.7241867178068775,0
T033_L90_MON,70,SYNTH-T033_L90_MON-D071,5.309899347172428,1
T033_L90_MON,71,SYNTH-T033_L90_MON-D072,4.835264069608456,0
T033_L90_MON,72,SYNTH-T033_L90_MON-D073,4.614993680581611,0
T033_L90_MON,73,SYNTH-T033_L90_MON-D074,4.696241649190264,0
T033_L90_MON,74,SYNTH-T033_L90_MON-D075,4.76766865554106,0
T033_L90_MON,75,SYNTH-T033_L90_MON-D076,5.443809541888219,1
T033_L90_MON,76,SYNTH-T033_L90_MON-D077,6.067239198442155,1
T033_L90_MON,77,SYNTH-T033_L90_MON-D078,5.367860491286863,1
T033_L90_MON,78,SYNTH-T033_L90_MON-D079,5.657022847326688,1
T033_L90_MON,79,SYNTH-T033_L90_MON-D080,3.8691618138969974,0
T033_L90_MON,80,SYNTH-T033_L90_MON-D081,3.9101506027279016,0
T033_L90_MON,81,SYNTH-T033_L90_MON-D082,4.532132248136341,0
T033_L90_MON,82,SYNTH-T033_L90_MON-D083,4.3915160680487055,0
T033_L90_MON,83,SYNTH-T033_L90_MON-D084,5.129210769953241,1
T033_L90_MON,84,SYNTH-T033_L90_MON-D085,4.661026492396965,0
T033_L90_MON,85,SYNTH-T033_L90_MON-D086,5.159044595979548,1
T033_L90_MON,86,SYNTH-T033_L90_MON-D087,5.435556737109626,1
T033_L90_MON,87,SYNTH-T033_L90_MON-D088,5.087805373165255,1
T033_L90_MON,88,SYNTH-T033_L90_MON-D089,4.889517640350805,1
T033_L90_MON,89,SYNTH-T033_L90_MON-D090,4.713485953837793,0
T034_L90_POS,0,SYNTH-T034_L90_POS-D001,5.53246188775636,1
T034_L90_POS,1,SYNTH-T034_L90_POS-D002,5.252384563608735,1
T034_L90_POS,2,SYNTH-T034_L90_POS-D003,5.094015410979685,1
T034_L90_POS,3,SYNTH-T034_L90_POS-D004,5.266896461026301,1
T034_L90_POS,4,SYNTH-T034_L90_POS-D005,5.366426894087487,1
T034_L90_POS,5,SYNTH-T034_L90_POS-D006,5.342520336348632,1
T034_L90_POS,6,SYNTH-T034_L90_POS-D007,5.97314941260058,1
T034_L90_POS,7,SYNTH-T034_L90_POS-D008,6.129042599201444,1
T034_L90_POS,8,SYNTH-T034_L90_POS-D009,6.309678279910746,1
T034_L90_POS,9,SYNTH-T034_L90_POS-D010,5.587387684779261,1
T034_L90_POS,10,SYNTH-T034_L90_POS-D011,5.2279219718223455,1
T034_L90_POS,11,SYNTH-T034_L90_POS-D012,4.960834688158185,1
T034_L90_POS,12,SYNTH-T034_L90_POS-D013,4.542020445199117,0
T034_L90_POS,13,SYNTH-T034_L90_POS-D014,4.390010220281418,0
T034_L90_POS,14,SYNTH-T034_L90_POS-D015,3.6165942373300872,0
T034_L90_POS,15,SYNTH-T034_L90_POS-D016,4.082533902399888,0
T034_L90_POS,16,SYNTH-T034_L90_POS-D017,4.746037749151711,0
T034_L90_POS,17,SYNTH-T034_L90_POS-D018,4.603577870655734,0
T034_L90_POS,18,SYNTH-T034_L90_POS-D019,4.330524078412765,0
T034_L90_POS,19,SYNTH-T034_L90_POS-D020,4.523372086022123,0
T034_L90_POS,20,SYNTH-T034_L90_POS-D021,4.596788708693698,0
T034_L90_POS,21,SYNTH-T034_L90_POS-D022,4.386955854607422,0
T034_L90_POS,22,SYNTH-T034_L90_POS-D023,4.237393167966536,0
T034_L90_POS,23,SYNTH-T034_L90_POS-D024,4.274994809272551,0
T034_L90_POS,24,SYNTH-T034_L90_POS-D025,4.144066608158127,0
T034_L90_POS,25,SYNTH-T034_L90_POS-D026,3.8332553350347562,0
T034_L90_POS,26,SYNTH-T034_L90_POS-D027,4.978723523496357,1
T034_L90_POS,27,SYNTH-T034_L90_POS-D028,4.215359642042351,0
T034_L90_POS,28,SYNTH-T034_L90_POS-D029,3.94000519306386,0
T034_L90_POS,29,SYNTH-T034_L90_POS-D030,4.0405606487705015,0
T034_L90_POS,30,SYNTH-T034_L90_POS-D031,3.646534311184848,0
T034_L90_POS,31,SYNTH-T034_L90_POS-D032,4.24233646645561,0
T034_L90_POS,32,SYNTH-T034_L90_POS-D033,6.038634581202102,1
T034_L90_POS,33,SYNTH-T034_L90_POS-D034,5.6182998123578525,1
T034_L90_POS,34,SYNTH-T034_L90_POS-D035,5.349565942433138,1
T034_L90_POS,35,SYNTH-T034_L90_POS-D036,5.9000433831898595,1
T034_L90_POS,36,SYNTH-T034_L90_POS-D037,5.337567939292885,1
T034_L90_POS,37,SYNTH-T034_L90_POS-D038,5.4912727956067435,1
T034_L90_POS,38,SYNTH-T034_L90_POS-D039,5.733021982266439,1
T034_L90_POS,39,SYNTH-T034_L90_POS-D040,4.926463915552436,1
T034_L90_POS,40,SYNTH-T034_L90_POS-D041,5.374269934301439,1
T034_L90_POS,41,SYNTH-T034_L90_POS-D042,5.945628073989963,1
T034_L90_POS,42,SYNTH-T034_L90_POS-D043,4.784875733081887,0
T034_L90_POS,43,SYNTH-T034_L90_POS-D044,4.195447513112888,0
T034_L90_POS,44,SYNTH-T034_L90_POS-D045,4.651055471884883,0
T034_L90_POS,45,SYNTH-T034_L90_POS-D046,4.405827413962182,0
T034_L90_POS,46,SYNTH-T034_L90_POS-D047,4.585450906637161,0
T034_L90_POS,47,SYNTH-T034_L90_POS-D048,5.315357099420527,1
T034_L90_POS,48,SYNTH-T034_L90_POS-D049,4.897364932114277,1
T034_L90_POS,49,SYNTH-T034_L90_POS-D050,5.21865433967013,1
T034_L90_POS,50,SYNTH-T034_L90_POS-D051,5.353273843974927,1
T034_L90_POS,51,SYNTH-T034_L90_POS-D052,6.246581852669359,1
T034_L90_POS,52,SYNTH-T034_L90_POS-D053,4.696895220562209,0
T034_L90_POS,53,SYNTH-T034_L90_POS-D054,4.258975322557043,0
T034_L90_POS,54,SYNTH-T034_L90_POS-D055,4.109990258242361,0
T034_L90_POS,55,SYNTH-T034_L90_POS-D056,3.8498277988746628,0
T034_L90_POS,56,SYNTH-T034_L90_POS-D057,4.444875983161864,0
T034_L90_POS,57,SYNTH-T034_L90_POS-D058,4.248547214815484,0
T034_L90_POS,58,SYNTH-T034_L90_POS-D059,4.219853530730168,0
T034_L90_POS,59,SYNTH-T034_L90_POS-D060,3.8883258465559813,0
T034_L90_POS,60,SYNTH-T034_L90_POS-D061,4.357326572094688,0
T034_L90_POS,61,SYNTH-T034_L90_POS-D062,5.136126489038032,1
T034_L90_POS,62,SYNTH-T034_L90_POS-D063,4.3057431703368065,0
T034_L90_POS,63,SYNTH-T034_L90_POS-D064,3.7058603605497575,0
T034_L90_POS,64,SYNTH-T034_L90_POS-D065,4.043786696028364,0
T034_L90_POS,65,SYNTH-T034_L90_POS-D066,5.078680211742468,1
T034_L90_POS,66,SYNTH-T034_L90_POS-D067,5.101456024649166,1
T034_L90_POS,67,SYNTH-T034_L90_POS-D068,5.032974510455939,1
T034_L90_POS,68,SYNTH-T034_L90_POS-D069,4.683836384038986,0
T034_L90_POS,69,SYNTH-T034_L90_POS-D070,4.578510468023859,0
T034_L90_POS,70,SYNTH-T034_L90_POS-D071,4.758277573314657,0
T034_L90_POS,71,SYNTH-T034_L90_POS-D072,5.1102073881433725,1
T034_L90_POS,72,SYNTH-T034_L90_POS-D073,5.290658712464825,1
T034_L90_POS,73,SYNTH-T034_L90_POS-D074,4.329923861023176,0
T034_L90_POS,74,SYNTH-T034_L90_POS-D075,4.767192992953775,0
T034_L90_POS,75,SYNTH-T034_L90_POS-D076,4.758087330043474,0
T034_L90_POS,76,SYNTH-T034_L90_POS-D077,4.359684089887451,0
T034_L90_POS,77,SYNTH-T034_L90_POS-D078,4.442736233251116,0
T034_L90_POS,78,SYNTH-T034_L90_POS-D079,4.898902694862031,1
T034_L90_POS,79,SYNTH-T034_L90_POS-D080,4.316364434394137,0
T034_L90_POS,80,SYNTH-T034_L90_POS-D081,4.263850109935237,0
T034_L90_POS,81,SYNTH-T034_L90_POS-D082,3.8599275304117455,0
T034_L90_POS,82,SYNTH-T034_L90_POS-D083,4.178904407651597,0
T034_L90_POS,83,SYNTH-T034_L90_POS-D084,3.891516386341743,0
T034_L90_POS,84,SYNTH-T034_L90_POS-D085,4.182140242727594,0
T034_L90_POS,85,SYNTH-T034_L90_POS-D086,4.429178272405578,0
T034_L90_POS,86,SYNTH-T034_L90_POS-D087,3.6787904453213955,0
T034_L90_POS,87,SYNTH-T034_L90_POS-D088,4.1580778011309105,0
T034_L90_POS,88,SYNTH-T034_L90_POS-D089,4.075102019297655,0
T034_L90_POS,89,SYNTH-T034_L90_POS-D090,4.4180334867761,0
T035_L90_WIN,0,SYNTH-T035_L90_WIN-D001,4.309965165028287,0
T035_L90_WIN,1,SYNTH-T035_L90_WIN-D002,3.8919303346696217,0
T035_L90_WIN,2,SYNTH-T035_L90_WIN-D003,3.614648895644999,0
T035_L90_WIN,3,SYNTH-T035_L90_WIN-D004,3.095269214364779,0
T035_L90_WIN,4,SYNTH-T035_L90_WIN-D005,2.8170307903084306,0
T035_L90_WIN,5,SYNTH-T035_L90_WIN-D006,2.8207873425065966,0
T035_L90_WIN,6,SYNTH-T035_L90_WIN-D007,3.4317225871914414,0
T035_L90_WIN,7,SYNTH-T035_L90_WIN-D008,3.840959731054781,0
T035_L90_WIN,8,SYNTH-T035_L90_WIN-D009,3.715840336442042,0
T035_L90_WIN,9,SYNTH-T035_L90_WIN-D010,3.916110541648876,0
T035_L90_WIN,10,SYNTH-T035_L90_WIN-D011,4.941664340953966,1
T035_L90_WIN,11,SYNTH-T035_L90_WIN-D012,3.408350977720831,0
T035_L90_WIN,12,SYNTH-T035_L90_WIN-D013,3.4617249267894703,0
T035_L90_WIN,13,SYNTH-T035_L90_WIN-D014,3.997787047425826,0
T035_L90_WIN,14,SYNTH-T035_L90_WIN-D015,3.959431811104615,0
T035_L90_WIN,15,SYNTH-T035_L90_WIN-D016,3.1876642418290766,0
T035_L90_WIN,16,SYNTH-T035_L90_WIN-D017,3.285333237559384,0
T035_L90_WIN,17,SYNTH-T035_L90_WIN-D018,3.5438315412382386,0
